URL,FINAL URL,FINAL URL LENGTH,CANONICAL,CANONICAL LENGTH,TITLE,TITLE LENGTH,TITLE STATUS,H1-1,H1-1 LENGTH,H1-1 STATUS,META DESCRIPTION,META DESCRIPTION LENGTH,META DESCRIPTION STATUS,META KEYWORDS,META KEYWORDS LENGTH,H2-1,H2-1 LENGTH,H2-1 STATUS,NUMBER OF IMAGES,NUMBER OF WITH ALT-TAG,NUMBER OF WITHOUT ALT-TAG,ALT-TAG AVERAGE LENGTH,ALT-TAG MAXIMUM LENGTH,ALT-TAG MINIMUM LENGTH,NUMBER OF ALT-TAGS THAT ARE DUPLICATED,CONTENT TYPE,DATE,HTTP/HTTPS,REDIRECT,REDIRECT TYPE,RESPONSE TIME (MS),STATUS,STATUS CODE,DEPTH,FOLDER LEVEL 1,FOLDER LEVEL 2,FOLDER LEVEL 3
http://www.asiainspection.com/asia-inspection-news/2014-q2-barometer-riots-strikes-and-toxic-products,https://www.asiainspection.com/asia-inspection-news/2014-q2-barometer-riots-strikes-and-toxic-products,102.0,None,,"2014 Q2 – Manufacturing & Audit Industry News: Industrial Disputes in China, Azo Dye Screening & More",101.0,TOO LONG,AsiaInspection 2014 Q2 Barometer,32.0,,"The 2014 Q2 Manufacturing and Audit Industry News release from AsiaInspection reviews industrial disputes in China, azo dye screening, and more. Read the full release here.",172.0,,"manufacturing industry news, audit industry news, supply chain industry news",76.0,Vietnam Undeterred by Rioting,29.0,,8.0,6.0,2.0,24.333333333333332,63.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:15:42 GMT",HTTPS,False,NONE,3.355,OK,200.0,2.0,asia-inspection-news,,
https://www.asiainspection.com/asia-inspection-news/2015-q4-ethical-compliance-harder-to-hide,https://www.asiainspection.com/asia-inspection-news/2015-q4-ethical-compliance-harder-to-hide,93.0,None,,"2015 Q4 – Manufacturing & Audit Industry News: CSR in Bangladesh, China’s New Food Safety Law & More",100.0,TOO LONG,AsiaInspection 2015 Q4 Barometer,32.0,,"The 2015 Q4 Manufacturing and Audit Industry News release from AsiaInspection reviews CSR issues in Bangladesh, China’s new food safety law, and more. Catch up on the latest industry trends here.",195.0,,"manufacturing industry news, audit industry news, supply chain industry news, csr in Bangladesh, China food safety law",118.0,Southeast Asia Sees Staggering Growth at the Expense of China,61.0,,10.0,8.0,2.0,39.875,83.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:11:22 GMT",HTTPS,False,NONE,22.422,OK,200.0,2.0,asia-inspection-news,,
http://www.asiainspection.com/rohs-testing,https://www.asiainspection.com/rohs-testing,43.0,None,,RoHS: Compliance & Certification - Laboratory Testing | RoHS EEE - Electrical & Electronic Equipment,100.0,TOO LONG, RoHS Compliance Testing ,25.0,,Our RoHS compliance testing ensures your products are RoHS compliant and our online platform makes it easy to book lab tests and get results. Learn more about our services here.,177.0,,"rohs compliance, rohs certification, rohs testing",49.0,RoHS Compliance,15.0,,12.0,5.0,7.0,15.2,56.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:11:15 GMT",HTTPS,False,NONE,235.768,OK,200.0,1.0,,,
http://www.asiainspection.com/ethical-audit,https://www.asiainspection.com/ethical-audit,44.0,None,,Ethical Audits - Engage with Ethical Suppliers Worldwide | Accountability Standards | AsiaInspection,100.0,TOO LONG, Ethical Audits (EA) ,21.0,,Asia Inspection provides ethical audit programs for producers worldwide to ensure social accountability standards are met. Learn more about our ethical audits here.,164.0,,,0.0,Ethical Audit Standards,23.0,,11.0,5.0,6.0,12.0,40.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:11:39 GMT",HTTPS,False,NONE,178.423,OK,200.0,1.0,,,
https://www.asiainspection.com/ethical-audit,https://www.asiainspection.com/ethical-audit,44.0,None,,Ethical Audits - Engage with Ethical Suppliers Worldwide | Accountability Standards | AsiaInspection,100.0,TOO LONG, Ethical Audits (EA) ,21.0,,Asia Inspection provides ethical audit programs for producers worldwide to ensure social accountability standards are met. Learn more about our ethical audits here.,164.0,,,0.0,Ethical Audit Standards,23.0,,11.0,5.0,6.0,12.0,40.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:10:54 GMT",HTTPS,False,NONE,398.19,OK,200.0,1.0,,,
https://www.asiainspection.com/rohs-testing,https://www.asiainspection.com/rohs-testing,43.0,None,,RoHS: Compliance & Certification - Laboratory Testing | RoHS EEE - Electrical & Electronic Equipment,100.0,TOO LONG, RoHS Compliance Testing ,25.0,,Our RoHS compliance testing ensures your products are RoHS compliant and our online platform makes it easy to book lab tests and get results. Learn more about our services here.,177.0,,"rohs compliance, rohs certification, rohs testing",49.0,RoHS Compliance,15.0,,12.0,5.0,7.0,15.2,56.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:11:00 GMT",HTTPS,False,NONE,120.932,OK,200.0,1.0,,,
https://www.asiainspection.com/regulatory-updates/June-2016/indonesia-imported-toys,https://www.asiainspection.com/regulatory-updates/June-2016/indonesia-imported-toys,83.0,None,,Indonesia Minister of Industry Requires Imported Toys to be Tested by Minister Approved Laboratories,100.0,TOO LONG,June-2016 Regulatory Update,27.0,,"After mandating the Indonesia National Standards (NSI) and EN 71 part 5 for toy's safety, the Minister of Industry appointed domestic accredited laboratories to perform testing. Learn more here.",194.0,,,0.0,NORTH AMERICA NEWS,18.0,,113.0,4.0,109.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:14:18 GMT",HTTPS,False,NONE,231.331,OK,200.0,3.0,regulatory-updates,June-2016,
http://www.asiainspection.com/asia-inspection-news/2015-q4-ethical-compliance-harder-to-hide,https://www.asiainspection.com/asia-inspection-news/2015-q4-ethical-compliance-harder-to-hide,93.0,None,,"2015 Q4 – Manufacturing & Audit Industry News: CSR in Bangladesh, China’s New Food Safety Law & More",100.0,TOO LONG,AsiaInspection 2015 Q4 Barometer,32.0,,"The 2015 Q4 Manufacturing and Audit Industry News release from AsiaInspection reviews CSR issues in Bangladesh, China’s new food safety law, and more. Catch up on the latest industry trends here.",195.0,,"manufacturing industry news, audit industry news, supply chain industry news, csr in Bangladesh, China food safety law",118.0,Southeast Asia Sees Staggering Growth at the Expense of China,61.0,,10.0,8.0,2.0,39.875,83.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:13:59 GMT",HTTPS,False,NONE,45.08,OK,200.0,2.0,asia-inspection-news,,
http://www.asiainspection.com/regulatory-updates/June-2016/indonesia-imported-toys,https://www.asiainspection.com/regulatory-updates/June-2016/indonesia-imported-toys,83.0,None,,Indonesia Minister of Industry Requires Imported Toys to be Tested by Minister Approved Laboratories,100.0,TOO LONG,June-2016 Regulatory Update,27.0,,"After mandating the Indonesia National Standards (NSI) and EN 71 part 5 for toy's safety, the Minister of Industry appointed domestic accredited laboratories to perform testing. Learn more here.",194.0,,,0.0,NORTH AMERICA NEWS,18.0,,113.0,4.0,109.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:18:04 GMT",HTTPS,False,NONE,990.664,OK,200.0,3.0,regulatory-updates,June-2016,
http://www.asiainspection.com/regulatory-updates/June-2016/new-york-lithium-batteries,https://www.asiainspection.com/regulatory-updates/June-2016/new-york-lithium-batteries,86.0,None,,Bill A9959 to Propose Labeling Requirement for Small Lithium Batteries - US State New York Assembly,99.0,TOO LONG,June-2016 Regulatory Update,27.0,,"On May 2, 2016, the New York Assembly Introduced Bill A9959 and its Senate version bill is S7230. The bill proposed warning requirements on certain lithium batteries and products containing such batteries. Learn more here.",222.0,,,0.0,NORTH AMERICA NEWS,18.0,,113.0,4.0,109.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:19:49 GMT",HTTPS,False,NONE,42.97,OK,200.0,3.0,regulatory-updates,June-2016,
https://www.asiainspection.com/regulatory-updates/June-2016/new-york-lithium-batteries,https://www.asiainspection.com/regulatory-updates/June-2016/new-york-lithium-batteries,86.0,None,,Bill A9959 to Propose Labeling Requirement for Small Lithium Batteries - US State New York Assembly,99.0,TOO LONG,June-2016 Regulatory Update,27.0,,"On May 2, 2016, the New York Assembly Introduced Bill A9959 and its Senate version bill is S7230. The bill proposed warning requirements on certain lithium batteries and products containing such batteries. Learn more here.",222.0,,,0.0,NORTH AMERICA NEWS,18.0,,113.0,4.0,109.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:15:04 GMT",HTTPS,False,NONE,971.998,OK,200.0,3.0,regulatory-updates,June-2016,
https://www.asiainspection.com/eu-reach-compliance-eyewear-ppe,https://www.asiainspection.com/eu-reach-compliance-eyewear-ppe,62.0,None,,"Safety & Compliance of Eyewear & PPE in EU: REACH, CE Marking & Other Requirements | AsiaInspection",99.0,TOO LONG,Eyewear Testing to European Directives,38.0,,"This presentation covers the safety and compliance of eyewear and PPE, with a focus on EU regulations, including REACH, CE marking, and more. Watch the full video here.",168.0,,"reach eu, ce marking eu",23.0,,,,6.0,4.0,2.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:11:51 GMT",HTTPS,False,NONE,86.467,OK,200.0,1.0,,,
http://www.asiainspection.com/eu-reach-compliance-eyewear-ppe,https://www.asiainspection.com/eu-reach-compliance-eyewear-ppe,62.0,None,,"Safety & Compliance of Eyewear & PPE in EU: REACH, CE Marking & Other Requirements | AsiaInspection",99.0,TOO LONG,Eyewear Testing to European Directives,38.0,,"This presentation covers the safety and compliance of eyewear and PPE, with a focus on EU regulations, including REACH, CE marking, and more. Watch the full video here.",168.0,,"reach eu, ce marking eu",23.0,,,,6.0,4.0,2.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:15:02 GMT",HTTPS,False,NONE,70.856,OK,200.0,1.0,,,
https://www.asiainspection.com/regulatory-updates/June-2017/june-2017-california-oehha-list-pentabromodiphenyl-prop65,https://www.asiainspection.com/regulatory-updates/June-2017/june-2017-california-oehha-list-pentabromodiphenyl-prop65,117.0,None,,US State of California OEHHA Intends to List Pentabromodiphenyl Ether Mixture under Proposition 65,98.0,TOO LONG,June-2017 Regulatory Update,27.0,,,0.0,,,0.0,NORTH AMERICA NEWS,18.0,,8.0,4.0,4.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:14:11 GMT",HTTPS,False,NONE,36.333,OK,200.0,3.0,regulatory-updates,June-2017,
http://www.asiainspection.com/asia-inspection-news/2017-q2-product-quality-issues-and-ethical-challenges,https://www.asiainspection.com/asia-inspection-news/2017-q2-product-quality-issues-and-ethical-challenges,105.0,None,,2017 Q2 – Manufacturing & Audit Industry News: Product Quality Issues & Ethical Challenges in 2017,98.0,TOO LONG,AsiaInspection 2017 Q2 Barometer,32.0,,The 2017 Q2 Manufacturing and Audit Industry news release from AsiaInspection reviews quality issues and ethical challenges in supply chains this year. Read the latest industry news here.,187.0,,,0.0,Sourcing Geographies: China Makes a Strong Start in 2017,56.0,,8.0,6.0,2.0,30.833333333333332,83.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:13:27 GMT",HTTPS,False,NONE,992.42,OK,200.0,2.0,asia-inspection-news,,
http://www.asiainspection.com/regulatory-updates/June-2017/june-2017-california-oehha-list-pentabromodiphenyl-prop65,https://www.asiainspection.com/regulatory-updates/June-2017/june-2017-california-oehha-list-pentabromodiphenyl-prop65,117.0,None,,US State of California OEHHA Intends to List Pentabromodiphenyl Ether Mixture under Proposition 65,98.0,TOO LONG,June-2017 Regulatory Update,27.0,,,0.0,,,0.0,NORTH AMERICA NEWS,18.0,,8.0,4.0,4.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:17:12 GMT",HTTPS,False,NONE,459.14,OK,200.0,3.0,regulatory-updates,June-2017,
https://www.asiainspection.com/asia-inspection-news/2017-q2-product-quality-issues-and-ethical-challenges,https://www.asiainspection.com/asia-inspection-news/2017-q2-product-quality-issues-and-ethical-challenges,105.0,None,,2017 Q2 – Manufacturing & Audit Industry News: Product Quality Issues & Ethical Challenges in 2017,98.0,TOO LONG,AsiaInspection 2017 Q2 Barometer,32.0,,The 2017 Q2 Manufacturing and Audit Industry news release from AsiaInspection reviews quality issues and ethical challenges in supply chains this year. Read the latest industry news here.,187.0,,,0.0,Sourcing Geographies: China Makes a Strong Start in 2017,56.0,,8.0,6.0,2.0,30.833333333333332,83.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:11:37 GMT",HTTPS,False,NONE,52.135,OK,200.0,2.0,asia-inspection-news,,
https://www.asiainspection.com/regulatory-updates/May-2017/may2017-california-oehha-prop65-warnings-translations,https://www.asiainspection.com/regulatory-updates/May-2017/may2017-california-oehha-prop65-warnings-translations,112.0,None,,US State of California OEHHA Issues Proposition 65 Warning Examples and Translations for Business,97.0,TOO LONG,May-2017 Regulatory Update,26.0,,"On August 30, 2016, the Office of Environmental Health Hazard Assessment (OEHHA) adopted the updated Clear and Reasonable Warnings in California Code of Regulations (See previous story in Regulatory Recap: September 2016. In April 2017, the OEHHA provided examples of Proposition 65 Safe Harbor Warnings in various languages to assist businesses opting to provide updated warnings.",381.0,,,0.0,NORTH AMERICA NEWS,18.0,,16.0,4.0,12.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:13:28 GMT",HTTPS,False,NONE,13.319,OK,200.0,3.0,regulatory-updates,May-2017,
http://www.asiainspection.com/regulatory-updates/May-2017/may2017-california-oehha-prop65-warnings-translations,https://www.asiainspection.com/regulatory-updates/May-2017/may2017-california-oehha-prop65-warnings-translations,112.0,None,,US State of California OEHHA Issues Proposition 65 Warning Examples and Translations for Business,97.0,TOO LONG,May-2017 Regulatory Update,26.0,,"On August 30, 2016, the Office of Environmental Health Hazard Assessment (OEHHA) adopted the updated Clear and Reasonable Warnings in California Code of Regulations (See previous story in Regulatory Recap: September 2016. In April 2017, the OEHHA provided examples of Proposition 65 Safe Harbor Warnings in various languages to assist businesses opting to provide updated warnings.",381.0,,,0.0,NORTH AMERICA NEWS,18.0,,16.0,4.0,12.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:18:48 GMT",HTTPS,False,NONE,48.13,OK,200.0,3.0,regulatory-updates,May-2017,
http://www.asiainspection.com/smeta-audit,https://www.asiainspection.com/smeta-audit,42.0,None,,2 & 4 Pillar SMETA Audits – Sedex Members Ethical Trade Audit | Reports & Best Practices Guidance,97.0,TOO LONG, SMETA Audits ,14.0,,Asia Inspection conducts 2 and 4 pillar SMETA audits in accordance with SEDEX’s Associate Auditor Group’s Best Practices. Secure your supply chain with a SMETA audit and corrective action plan report.,200.0,,"smeta audit, sedex members, smeta 2 pillars, smeta 4 pillars, ethical trade audit, labor standards, health and safety, environmental assessment",143.0,What Is SMETA?,14.0,,9.0,4.0,5.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:12:18 GMT",HTTPS,False,NONE,10.402,OK,200.0,1.0,,,
http://www.asiainspection.com/regulatory-updates/May-2016/china-nhfpc-materials-and-nipples,https://www.asiainspection.com/regulatory-updates/May-2016/china-nhfpc-materials-and-nipples,92.0,None,,"China NHFPC Issues National Standard for Foods, Foods Additives, Food Contact Materials & Nipples",97.0,TOO LONG,May-2016 Regulatory Update,26.0,,"On October 23, 2015, the National Health and Family Planning Commission of the People's Republic of China (NHFPC) issued Notice 08/2015 to announce national food safety standards publication and updates. These standards will be effective on September 22, 2016.",260.0,,,0.0,NORTH AMERICA NEWS,18.0,,183.0,4.0,179.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:17:57 GMT",HTTPS,False,NONE,4.842,OK,200.0,3.0,regulatory-updates,May-2016,
https://www.asiainspection.com/regulatory-updates/April-2016/thai-new-labeling,https://www.asiainspection.com/regulatory-updates/April-2016/thai-new-labeling,78.0,None,,The Thailand Ministry of Public Health Introduces New Labeling Requirements for Prepackaged Foods,97.0,TOO LONG,April-2016 Regulatory Update,28.0,,"On December 4, 2014, The Notification of Ministry of Public Health No. 367, Labeling of Prepackaged Foods, entered into force. The notification gave a 2-year transition period to all manufacturers or importers of food. Learn more here.",235.0,,,0.0,NORTH AMERICA NEWS,18.0,,6.0,4.0,2.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:14:53 GMT",HTTPS,False,NONE,983.52,OK,200.0,3.0,regulatory-updates,April-2016,
https://www.asiainspection.com/smeta-audit,https://www.asiainspection.com/smeta-audit,42.0,None,,2 & 4 Pillar SMETA Audits – Sedex Members Ethical Trade Audit | Reports & Best Practices Guidance,97.0,TOO LONG, SMETA Audits ,14.0,,Asia Inspection conducts 2 and 4 pillar SMETA audits in accordance with SEDEX’s Associate Auditor Group’s Best Practices. Secure your supply chain with a SMETA audit and corrective action plan report.,200.0,,"smeta audit, sedex members, smeta 2 pillars, smeta 4 pillars, ethical trade audit, labor standards, health and safety, environmental assessment",143.0,What Is SMETA?,14.0,,9.0,4.0,5.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:10:53 GMT",HTTPS,False,NONE,164.63,OK,200.0,1.0,,,
https://www.asiainspection.com/regulatory-updates/May-2016/china-nhfpc-materials-and-nipples,https://www.asiainspection.com/regulatory-updates/May-2016/china-nhfpc-materials-and-nipples,92.0,None,,"China NHFPC Issues National Standard for Foods, Foods Additives, Food Contact Materials & Nipples",97.0,TOO LONG,May-2016 Regulatory Update,26.0,,"On October 23, 2015, the National Health and Family Planning Commission of the People's Republic of China (NHFPC) issued Notice 08/2015 to announce national food safety standards publication and updates. These standards will be effective on September 22, 2016.",260.0,,,0.0,NORTH AMERICA NEWS,18.0,,183.0,4.0,179.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:13:10 GMT",HTTPS,False,NONE,37.713,OK,200.0,3.0,regulatory-updates,May-2016,
http://www.asiainspection.com/regulatory-updates/April-2016/thai-new-labeling,https://www.asiainspection.com/regulatory-updates/April-2016/thai-new-labeling,78.0,None,,The Thailand Ministry of Public Health Introduces New Labeling Requirements for Prepackaged Foods,97.0,TOO LONG,April-2016 Regulatory Update,28.0,,"On December 4, 2014, The Notification of Ministry of Public Health No. 367, Labeling of Prepackaged Foods, entered into force. The notification gave a 2-year transition period to all manufacturers or importers of food. Learn more here.",235.0,,,0.0,NORTH AMERICA NEWS,18.0,,6.0,4.0,2.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:16:10 GMT",HTTPS,False,NONE,91.35,OK,200.0,3.0,regulatory-updates,April-2016,
https://www.asiainspection.com/regulatory-updates/February-2017/oregon-oha-priority-chemicals,https://www.asiainspection.com/regulatory-updates/February-2017/oregon-oha-priority-chemicals,93.0,None,,US State of Oregon OHA Completes Phase 2 Rule Writing for High Priority Chemicals Reporting Rule,96.0,TOO LONG,February-2017 Regulatory Update,31.0,,,0.0,,,0.0,NORTH AMERICA NEWS,18.0,,8.0,4.0,4.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:14:21 GMT",HTTPS,False,NONE,200.075,OK,200.0,3.0,regulatory-updates,February-2017,
https://www.asiainspection.com/regulatory-updates/August-2017/aug2017-california-oehha-publishes-new-guide-prop65,https://www.asiainspection.com/regulatory-updates/August-2017/aug2017-california-oehha-publishes-new-guide-prop65,113.0,None,,US State of California OEHHA Publishes New Guide on Proposition 65 Clear and Reasonable Warnings,96.0,TOO LONG,August-2017 Regulatory Update,29.0,,,0.0,,,0.0,NORTH AMERICA NEWS,18.0,,8.0,4.0,4.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:14:49 GMT",HTTPS,False,NONE,261.181,OK,200.0,3.0,regulatory-updates,August-2017,
https://www.asiainspection.com/industry-hardline,https://www.asiainspection.com/industry-hardline,48.0,None,,"Hardlines Testing and Quality Control | AsiaInspection – Quality Assurance, Safety & Compliance ",96.0,TOO LONG,Hardlines,9.0,,"AsiaInspection offers lab tests and inspection for all categories of hardlines, helping you ensure product quality and safety in your global supply chain.",154.0,,"Hardlines Testing, Hardline Inspections, Hardlines Quality Control",66.0,QC Tailored for the Hardline Industry,37.0,,11.0,5.0,6.0,16.2,61.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:10:39 GMT",HTTPS,False,NONE,284.871,OK,200.0,1.0,,,
http://www.asiainspection.com/industry-hardline,https://www.asiainspection.com/industry-hardline,48.0,None,,"Hardlines Testing and Quality Control | AsiaInspection – Quality Assurance, Safety & Compliance ",96.0,TOO LONG,Hardlines,9.0,,"AsiaInspection offers lab tests and inspection for all categories of hardlines, helping you ensure product quality and safety in your global supply chain.",154.0,,"Hardlines Testing, Hardline Inspections, Hardlines Quality Control",66.0,QC Tailored for the Hardline Industry,37.0,,11.0,5.0,6.0,16.2,61.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:11:51 GMT",HTTPS,False,NONE,998.881,OK,200.0,1.0,,,
https://www.asiainspection.com/regulatory-updates/April-2017/apr2017-california-oehha-repeal-outdated-bpa,https://www.asiainspection.com/regulatory-updates/April-2017/apr2017-california-oehha-repeal-outdated-bpa,105.0,None,,US State of California OEHHA Proposes to Repeal Outdated Requirements Related to Warning for BPA,96.0,TOO LONG,April-2017 Regulatory Update,28.0,,"On February 17, 2017, the California Office of Environmental Health Hazard Assessment (OEHHA) proposed to repeal outdated California Code of Regulations (CCR) section 25607.30 and 25607.31 related to warnings for exposure to Bisphenol A (BPA) from canned and bottled foods and beverages.",287.0,,,0.0,NORTH AMERICA NEWS,18.0,,8.0,4.0,4.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:15:19 GMT",HTTPS,False,NONE,241.317,OK,200.0,3.0,regulatory-updates,April-2017,
https://www.asiainspection.com/regulatory-updates/August-2016/france-childcare-standard,https://www.asiainspection.com/regulatory-updates/August-2016/france-childcare-standard,87.0,None,,France Updates Childcare Articles Standard Providing Presumption of Conformity to Decree 91-1992,96.0,TOO LONG,August-2016 Regulatory Update,29.0,,"On June 29, 2016, a notice regarding childcare articles standards was published in the French Official Gazette No. 150 (NOR: ENC1617355V). The notice contains a list of standards which show presumption of conformity to the Decree No. 91-1292 Prevention of Risks Resulting from the Use of Child Care Articles.",308.0,,,0.0,NORTH AMERICA NEWS,18.0,,8.0,4.0,4.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:14:26 GMT",HTTPS,False,NONE,10.045,OK,200.0,3.0,regulatory-updates,August-2016,
http://www.asiainspection.com/regulatory-updates/April-2017/apr2017-california-oehha-repeal-outdated-bpa,https://www.asiainspection.com/regulatory-updates/April-2017/apr2017-california-oehha-repeal-outdated-bpa,105.0,None,,US State of California OEHHA Proposes to Repeal Outdated Requirements Related to Warning for BPA,96.0,TOO LONG,April-2017 Regulatory Update,28.0,,"On February 17, 2017, the California Office of Environmental Health Hazard Assessment (OEHHA) proposed to repeal outdated California Code of Regulations (CCR) section 25607.30 and 25607.31 related to warnings for exposure to Bisphenol A (BPA) from canned and bottled foods and beverages.",287.0,,,0.0,NORTH AMERICA NEWS,18.0,,8.0,4.0,4.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:17:55 GMT",HTTPS,False,NONE,3.914,OK,200.0,3.0,regulatory-updates,April-2017,
http://www.asiainspection.com/regulatory-updates/February-2017/oregon-oha-priority-chemicals,https://www.asiainspection.com/regulatory-updates/February-2017/oregon-oha-priority-chemicals,93.0,None,,US State of Oregon OHA Completes Phase 2 Rule Writing for High Priority Chemicals Reporting Rule,96.0,TOO LONG,February-2017 Regulatory Update,31.0,,,0.0,,,0.0,NORTH AMERICA NEWS,18.0,,8.0,4.0,4.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:16:37 GMT",HTTPS,False,NONE,45.914,OK,200.0,3.0,regulatory-updates,February-2017,
http://www.asiainspection.com/regulatory-updates/August-2016/france-childcare-standard,https://www.asiainspection.com/regulatory-updates/August-2016/france-childcare-standard,87.0,None,,France Updates Childcare Articles Standard Providing Presumption of Conformity to Decree 91-1992,96.0,TOO LONG,August-2016 Regulatory Update,29.0,,"On June 29, 2016, a notice regarding childcare articles standards was published in the French Official Gazette No. 150 (NOR: ENC1617355V). The notice contains a list of standards which show presumption of conformity to the Decree No. 91-1292 Prevention of Risks Resulting from the Use of Child Care Articles.",308.0,,,0.0,NORTH AMERICA NEWS,18.0,,8.0,4.0,4.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:19:39 GMT",HTTPS,False,NONE,969.994,OK,200.0,3.0,regulatory-updates,August-2016,
http://www.asiainspection.com/regulatory-updates/August-2017/aug2017-california-oehha-publishes-new-guide-prop65,https://www.asiainspection.com/regulatory-updates/August-2017/aug2017-california-oehha-publishes-new-guide-prop65,113.0,None,,US State of California OEHHA Publishes New Guide on Proposition 65 Clear and Reasonable Warnings,96.0,TOO LONG,August-2017 Regulatory Update,29.0,,,0.0,,,0.0,NORTH AMERICA NEWS,18.0,,8.0,4.0,4.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:20:06 GMT",HTTPS,False,NONE,934.284,OK,200.0,3.0,regulatory-updates,August-2017,
https://www.asiainspection.com/regulatory-updates/October-2016/echa-authorized-chemicals,https://www.asiainspection.com/regulatory-updates/October-2016/echa-authorized-chemicals,88.0,None,,ECHA Proposes Amendment on Annex XIV List of Authorized Chemicals (introducing 12 new chemicals),96.0,TOO LONG,October-2016 Regulatory Update,30.0,,,0.0,,,0.0,NORTH AMERICA NEWS,18.0,,8.0,4.0,4.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:13:32 GMT",HTTPS,False,NONE,9.292,OK,200.0,3.0,regulatory-updates,October-2016,
http://www.asiainspection.com/regulatory-updates/October-2016/echa-authorized-chemicals,https://www.asiainspection.com/regulatory-updates/October-2016/echa-authorized-chemicals,88.0,None,,ECHA Proposes Amendment on Annex XIV List of Authorized Chemicals (introducing 12 new chemicals),96.0,TOO LONG,October-2016 Regulatory Update,30.0,,,0.0,,,0.0,NORTH AMERICA NEWS,18.0,,8.0,4.0,4.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:14:50 GMT",HTTPS,False,NONE,9.412,OK,200.0,3.0,regulatory-updates,October-2016,
http://www.asiainspection.com/regulatory-updates/March-2016/china-childrens-textiles,https://www.asiainspection.com/regulatory-updates/March-2016/china-childrens-textiles,85.0,None,,"China Mandatory Standard for Infant & Children's Textile Products, GB 31701-2015 to be Enforced",95.0,TOO LONG,March-2016 Regulatory Update,28.0,,"In June 2016, China national standards for infants and children's textile products, GB 31701-2015 will become mandatory. The standard specifies several safety requirements. Learn more here.",189.0,,,0.0,NORTH AMERICA NEWS,18.0,,6.0,4.0,2.0,5.0,5.0,5.0,3.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:16:38 GMT",HTTPS,False,NONE,3.338,OK,200.0,3.0,regulatory-updates,March-2016,
